  0.100000001      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912      0.475812912    
  0.200000003      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274      0.452607274    
  0.300000012      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290      0.430533290    
  0.400000006      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915      0.409535915    
  0.500000000      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756      0.389562756    
  0.600000024      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567      0.370563567    
  0.699999988      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842      0.352490842    
  0.800000012      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671      0.335299671    
  0.900000036      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838      0.318946838    
   1.00000000      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665      0.303391665    
