  -80.0000000       2.49999994E-05
  -76.0000000       2.49999994E-05
  -72.0000000       2.49999994E-05
  -64.0000000       1.25000006E-04
  -60.0000000       3.49999988E-04
  -56.0000000       3.99999990E-04
  -52.0000000       9.25000000E-04
  -48.0000000       1.67499995E-03
  -44.0000000       4.07500006E-03
  -40.0000000       6.00000005E-03
  -36.0000000       1.20750004E-02
  -32.0000000       1.59750003E-02
  -28.0000000       2.44750008E-02
  -24.0000000       3.69499996E-02
  -20.0000000       4.65999991E-02
  -16.0000000       5.98249994E-02
  -12.0000000       7.35500008E-02
  -8.00000000       8.27250034E-02
  -4.00000000       8.87750015E-02
   0.00000000       9.29749981E-02
   4.00000000       8.72000009E-02
   8.00000000       8.47250000E-02
   12.0000000       7.03750029E-02
   16.0000000       6.05750009E-02
   20.0000000       4.76499982E-02
   24.0000000       3.54500003E-02
   28.0000000       2.51749996E-02
   32.0000000       1.68999992E-02
   36.0000000       1.02500003E-02
   40.0000000       6.82500005E-03
   44.0000000       3.52500007E-03
   48.0000000       1.67499995E-03
   52.0000000       1.15000003E-03
   56.0000000       5.24999981E-04
   60.0000000       1.99999995E-04
   64.0000000       9.99999975E-05
   68.0000000       4.99999987E-05
   72.0000000       4.99999987E-05
   76.0000000       2.49999994E-05
   80.0000000       2.49999994E-05
