   1.00000000       1.00006366    
   2.00000000      0.888278127    
   3.00000000      0.710239351    
   4.00000000      0.536825716    
   5.00000000      0.392631918    
   6.00000000      0.280078441    
   7.00000000      0.194291517    
   8.00000000      0.128916726    
   9.00000000       7.94161856E-02
   10.0000000       4.48808745E-02
   11.0000000       2.09391695E-02
   12.0000000       3.64129199E-03
   13.0000000      -8.37483536E-03
   14.0000000      -1.64391249E-02
   15.0000000      -2.04354655E-02
   16.0000000      -2.11656224E-02
   17.0000000      -1.87216699E-02
   18.0000000      -1.54818939E-02
   19.0000000      -1.44419987E-02
   20.0000000      -1.49652902E-02
   21.0000000      -1.60717536E-02
   22.0000000      -1.79070644E-02
   23.0000000      -2.32912581E-02
   24.0000000      -2.96383686E-02
   25.0000000      -3.48888151E-02
   26.0000000      -3.68678868E-02
   27.0000000      -3.76109332E-02
   28.0000000      -3.70927006E-02
   29.0000000      -3.26114818E-02
   30.0000000      -2.61474606E-02
   31.0000000      -1.97542999E-02
   32.0000000      -1.26762409E-02
   33.0000000      -7.39190914E-03
   34.0000000      -4.93499869E-03
   35.0000000      -5.44120930E-03
   36.0000000      -9.18507576E-03
   37.0000000      -1.50613310E-02
   38.0000000      -1.65644120E-02
   39.0000000      -1.55035453E-02
   40.0000000      -1.11308862E-02
   41.0000000      -6.80229720E-03
   42.0000000      -3.92907159E-03
   43.0000000      -1.26872328E-03
   44.0000000       2.69795186E-03
   45.0000000       8.05905089E-03
   46.0000000       1.43012293E-02
   47.0000000       2.02292390E-02
   48.0000000       2.34391354E-02
   49.0000000       2.48047281E-02
   50.0000000       2.60189231E-02
