   1.00000000       1.00006962    
   2.00000000      0.997977078    
   3.00000000      0.992144406    
   4.00000000      0.983021379    
   5.00000000      0.971038103    
   6.00000000      0.956552565    
   7.00000000      0.939927876    
   8.00000000      0.921471417    
   9.00000000      0.901493073    
   10.0000000      0.880267143    
   11.0000000      0.858042657    
   12.0000000      0.835038543    
   13.0000000      0.811457932    
   14.0000000      0.787479997    
   15.0000000      0.763267279    
   16.0000000      0.738957107    
   17.0000000      0.714666665    
   18.0000000      0.690501511    
   19.0000000      0.666543126    
   20.0000000      0.642881930    
   21.0000000      0.619585931    
   22.0000000      0.596729279    
   23.0000000      0.574359894    
   24.0000000      0.552548528    
   25.0000000      0.531345427    
   26.0000000      0.510795057    
   27.0000000      0.490921706    
   28.0000000      0.471745133    
   29.0000000      0.453281552    
   30.0000000      0.435533077    
   31.0000000      0.418493569    
   32.0000000      0.402151376    
   33.0000000      0.386484683    
   34.0000000      0.371472150    
   35.0000000      0.357101649    
   36.0000000      0.343357503    
   37.0000000      0.330229104    
   38.0000000      0.317720741    
   39.0000000      0.305810213    
   40.0000000      0.294476181    
   41.0000000      0.283680111    
   42.0000000      0.273384571    
   43.0000000      0.263565451    
   44.0000000      0.254196435    
   45.0000000      0.245246187    
   46.0000000      0.236675844    
   47.0000000      0.228445873    
   48.0000000      0.220518708    
   49.0000000      0.212867036    
   50.0000000      0.205469593    
