   1.00000000       1.00006855    
   2.00000000      0.991928220    
   3.00000000      0.971061230    
   4.00000000      0.940522134    
   5.00000000      0.902773857    
   6.00000000      0.859811306    
   7.00000000      0.813266635    
   8.00000000      0.764504552    
   9.00000000      0.714683414    
   10.0000000      0.664812326    
   11.0000000      0.615617275    
   12.0000000      0.567649901    
   13.0000000      0.521362603    
   14.0000000      0.477082163    
   15.0000000      0.435053319    
   16.0000000      0.395400256    
   17.0000000      0.358179986    
   18.0000000      0.323359966    
   19.0000000      0.290840775    
   20.0000000      0.260584503    
   21.0000000      0.232551619    
   22.0000000      0.206688985    
   23.0000000      0.182900950    
   24.0000000      0.161206439    
   25.0000000      0.141613409    
   26.0000000      0.124113858    
   27.0000000      0.108596064    
   28.0000000       9.49750543E-02
   29.0000000       8.31936672E-02
   30.0000000       7.30825514E-02
   31.0000000       6.44544065E-02
   32.0000000       5.71657456E-02
   33.0000000       5.10089509E-02
   34.0000000       4.58281599E-02
   35.0000000       4.15216573E-02
   36.0000000       3.80112790E-02
   37.0000000       3.52779143E-02
   38.0000000       3.34181450E-02
   39.0000000       3.23561728E-02
   40.0000000       3.20359394E-02
   41.0000000       3.23021971E-02
   42.0000000       3.30322720E-02
   43.0000000       3.41651328E-02
   44.0000000       3.56491171E-02
   45.0000000       3.74000296E-02
   46.0000000       3.92997526E-02
   47.0000000       4.12251465E-02
   48.0000000       4.30447310E-02
   49.0000000       4.47131768E-02
   50.0000000       4.62172888E-02
