  -2.22997904       4.27466774       3.96151066    
  -2.21997905       4.43172026       4.13320160    
  -2.20997906       4.40079546       4.06646156    
  -2.19997907       4.30115986       3.97869229    
  -2.18997908       4.35884857       4.07767868    
  -2.17997909       4.53551340       4.24169016    
  -2.16997910       4.55925035       4.22517824    
  -2.15997910       4.42075586       4.09226084    
  -2.14997911       4.46120882       4.12677813    
  -2.13997912       4.58866072       4.22308588    
  -2.12997913       4.63519478       4.26853228    
  -2.11997914       4.69326973       4.28822517    
  -2.10997915       4.88134670       4.46705723    
  -2.09997916       4.84436035       4.46426201    
  -2.08997917       4.99385452       4.55254555    
  -2.07997918       5.04410553       4.60752583    
  -2.06997919       4.83372116       4.46865225    
  -2.05997920       4.93249321       4.56848192    
  -2.04997921       5.02302933       4.64888620    
  -2.03997922       4.93999815       4.51706171    
  -2.02997923       4.98124170       4.53003120    
  -2.01997924       5.19993162       4.74247074    
  -2.00997925       5.19129038       4.75391865    
  -1.99997926       5.12943077       4.74580336    
  -1.98997927       5.01101494       4.62172794    
  -1.97997928       5.02692747       4.60240555    
  -1.96997929       5.07853460       4.66863537    
  -1.95997930       5.11337137       4.72298288    
  -1.94997931       5.23129845       4.80485725    
  -1.93997931       5.30566025       4.85524321    
  -1.92997932       5.40503883       4.91837406    
  -1.91997933       5.38428402       4.88393545    
  -1.90997934       5.22443151       4.75205183    
  -1.89997935       5.23858023       4.78452301    
  -1.88997936       5.32448101       4.89725685    
  -1.87997937       5.40271521       4.95174026    
  -1.86997938       5.42158270       4.97980118    
  -1.85997939       5.38554621       4.95208597    
  -1.84997940       5.54166079       5.07601309    
  -1.83997941       5.92073393       5.35387611    
  -1.82997942       6.05519533       5.48793268    
  -1.81997943       5.96627951       5.47753000    
  -1.80997944       5.94851923       5.41698503    
  -1.79997945       5.99423790       5.42745352    
  -1.78997946       5.88701868       5.40109730    
  -1.77997947       5.94850826       5.50008678    
  -1.76997948       6.27824354       5.73812819    
  -1.75997949       6.18982697       5.61012220    
  -1.74997950       5.92477894       5.41242218    
  -1.73997951       6.18122387       5.64726591    
  -1.72997952       6.25663376       5.69982910    
  -1.71997952       6.09379387       5.50675249    
  -1.70997953       6.41646767       5.81249714    
  -1.69997954       6.54807520       6.03320503    
  -1.68997955       6.32703352       5.81599426    
  -1.67997956       6.44967175       5.87448454    
  -1.66997957       6.57528114       5.99016714    
  -1.65997958       6.52991819       6.00489521    
  -1.64997959       6.73417521       6.17798615    
  -1.63997960       6.82715988       6.16191530    
  -1.62997961       6.71338797       6.01639462    
  -1.61997962       6.77437544       6.10221052    
  -1.60997963       6.89104748       6.26389933    
  -1.59997964       6.93794966       6.34737015    
  -1.58997965       6.94200325       6.39577389    
  -1.57997966       6.91101122       6.31879091    
  -1.56997967       7.19722986       6.49363947    
  -1.55997968       7.13327074       6.42188644    
  -1.54997969       7.19965363       6.42629433    
  -1.53997970       7.21721268       6.51393604    
  -1.52997971       7.02407169       6.43363047    
  -1.51997972       7.08550262       6.45580053    
  -1.50997972       7.18128633       6.56242037    
  -1.49997973       7.39739990       6.72110510    
  -1.48997974       7.49264479       6.75665665    
  -1.47997975       7.50630522       6.78566980    
  -1.46997976       7.46777534       6.78137207    
  -1.45997977       7.52771997       6.85276175    
  -1.44997978       7.44770479       6.78648949    
  -1.43997979       7.45592451       6.74523544    
  -1.42997980       7.78231430       7.03507710    
  -1.41997981       7.48826647       6.77595139    
  -1.40997982       7.34505892       6.65388250    
  -1.39997983       7.69284391       7.02849436    
  -1.38997984       8.00808811       7.27439547    
  -1.37997985       8.20881271       7.45923090    
  -1.36997986       7.83050299       7.11625671    
  -1.35997987       8.00280476       7.28084040    
  -1.34997988       8.21845722       7.53036690    
  -1.33997989       7.92703772       7.23518467    
  -1.32997990       7.94136810       7.17307758    
  -1.31997991       8.56520748       7.72423315    
  -1.30997992       8.71768951       7.93806696    
  -1.29997993       8.36995125       7.61339808    
  -1.28997993       8.42611217       7.65079355    
  -1.27997994       8.12306595       7.41801834    
  -1.26997995       7.68588829       7.09401131    
  -1.25997996       8.19862747       7.50891256    
  -1.24997997       8.62118912       7.82826328    
  -1.23997998       8.55874729       7.74725056    
  -1.22997999       8.42763424       7.61842251    
  -1.21998000       8.52341938       7.71027374    
  -1.20998001       8.72467232       7.88796473    
  -1.19998002       8.80969620       7.92709208    
  -1.18998003       9.00166321       8.18068886    
  -1.17998004       9.15772152       8.37318325    
  -1.16998005       8.90442276       8.04366016    
  -1.15998006       8.91330338       8.07654762    
  -1.14998007       8.93601227       8.16967678    
  -1.13998008       8.55385876       7.83805513    
  -1.12998009       8.71089268       7.94141960    
  -1.11998010       9.11575317       8.29981422    
  -1.10998011       9.24294472       8.45593166    
  -1.09998012       9.35201263       8.49941635    
  -1.08998013       9.26862907       8.31805515    
  -1.07998013       9.18078899       8.36627293    
  -1.06998014       9.20978642       8.53926563    
  -1.05998015       9.17957592       8.37902641    
  -1.04998016       9.16634750       8.22943783    
  -1.03998017       9.46386242       8.47242451    
  -1.02998018       9.79456711       8.78876591    
  -1.01998019       9.54293251       8.62769032    
  -1.00998020       9.60279846       8.77740955    
 -0.999980211       9.97109985       9.13531113    
 -0.989980221       9.94715691       9.10678673    
 -0.979980230       9.78612518       8.94280720    
 -0.969980240       9.81849098       8.84440708    
 -0.959980249       10.0977421       9.08821297    
 -0.949980259       10.0657835       9.17178059    
 -0.939980268       9.74674129       8.89936638    
 -0.929980278       9.84003925       8.95773983    
 -0.919980288       9.91364002       9.01777458    
 -0.909980297       9.80712128       8.96433735    
 -0.899980307       10.2755098       9.32042789    
 -0.889980316       10.5022888       9.41608620    
 -0.879980326       10.4269800       9.33517456    
 -0.869980335       10.1544685       9.18641281    
 -0.859980345       10.2578773       9.24826336    
 -0.849980354       10.3952055       9.40228748    
 -0.839980364       9.86898899       8.97207355    
 -0.829980373       9.89794350       8.96879482    
 -0.819980383       10.4284019       9.43559456    
 -0.809980392       11.1476202       10.0410280    
 -0.799980402       10.8876448       9.78909111    
 -0.789980412       10.5869436       9.54051590    
 -0.779980421       11.0071211       9.97021580    
 -0.769980431       10.9882526       9.89443398    
 -0.759980440       10.7184753       9.61695671    
 -0.749980450       10.6345882       9.52653408    
 -0.739980459       10.8796883       9.84341335    
 -0.729980469       10.9505186       9.93821526    
 -0.719980478       10.7512865       9.76767254    
 -0.709980488       10.9422455       9.88916111    
 -0.699980497       11.5287886       10.3388405    
 -0.689980507       11.7223349       10.5712852    
 -0.679980516       11.6436796       10.4521427    
 -0.669980526       11.6640778       10.4606543    
 -0.659980536       11.7507076       10.5724125    
 -0.649980545       11.5594931       10.4322958    
 -0.639980555       11.0161304       10.0355186    
 -0.629980564       10.8562527       9.81231308    
 -0.619980574       11.1181068       9.97002411    
 -0.609980583       11.5485258       10.4481268    
 -0.599980593       11.7007132       10.6629648    
 -0.589980602       11.5995913       10.6009092    
 -0.579980612       11.6358690       10.5708265    
 -0.569980621       11.6149216       10.5377750    
 -0.559980631       11.6721020       10.5974188    
 -0.549980640       11.2187538       10.2659378    
 -0.539980650       11.5001602       10.4309874    
 -0.529980659       12.3728151       11.1416044    
 -0.519980669       11.9958773       10.8046904    
 -0.509980679       11.9168806       10.7097988    
 -0.499980688       12.1355972       10.8952131    
 -0.489980698       11.9842529       10.9095039    
 -0.479980707       12.0748806       11.0045414    
 -0.469980717       12.4257545       11.2856503    
 -0.459980726       12.0065575       10.9974279    
 -0.449980736       11.8584023       10.8334875    
 -0.439980745       11.9863071       10.9603767    
 -0.429980755       11.6801796       10.6325111    
 -0.419980764       11.6640081       10.5906878    
 -0.409980774       11.6797695       10.6998959    
 -0.399980783       12.2072248       11.1623650    
 -0.389980793       12.6011972       11.4210529    
 -0.379980803       12.1461649       11.0530920    
 -0.369980812       11.9311190       10.9145727    
 -0.359980822       12.0551720       10.9743977    
 -0.349980831       12.2930355       11.0919828    
 -0.339980841       11.8048563       10.7162552    
 -0.329980850       12.0179253       10.9918604    
 -0.319980860       12.3907204       11.2812357    
 -0.309980869       12.2797699       11.2538261    
 -0.299980879       12.7766867       11.6402311    
 -0.289980888       12.9267302       11.7206230    
 -0.279980898       12.6423492       11.5613136    
 -0.269980907       12.5250559       11.4889946    
 -0.259980917       12.4197626       11.2708769    
 -0.249980912       12.6236324       11.4162016    
 -0.239980906       13.2108650       11.9290686    
 -0.229980901       12.9447174       11.5342302    
 -0.219980896       12.6680880       11.4355459    
 -0.209980890       12.8549376       11.6925087    
 -0.199980885       12.4140949       11.3182440    
 -0.189980879       12.0523567       11.1312923    
 -0.179980874       12.4023924       11.3682165    
 -0.169980869       12.7311811       11.5424776    
 -0.159980863       12.8100328       11.6374617    
 -0.149980858       13.1085548       11.8841677    
 -0.139980853       13.3300867       12.0241489    
 -0.129980847       13.4976654       12.1268692    
 -0.119980849       13.5531292       12.2083750    
 -0.109980851       13.0690899       11.9514952    
  -9.99808535E-02   12.7115164       11.6254320    
  -8.99808556E-02   12.7662630       11.3745956    
  -7.99808577E-02   12.8552217       11.5123835    
  -6.99808598E-02   12.6678658       11.5018482    
  -5.99808618E-02   12.9755869       11.7388706    
  -4.99808639E-02   13.2617559       12.1360321    
  -3.99808660E-02   13.3398533       12.1310244    
  -2.99808662E-02   13.2921925       12.0383911    
  -1.99808665E-02   13.3680792       12.0420504    
   1.00191329E-02   13.0036716       11.9608994    
   2.00191326E-02   12.6386356       11.6493378    
   3.00191324E-02   12.6374502       11.3665438    
   4.00191322E-02   13.3130426       11.9293528    
   5.00191301E-02   13.0642700       11.9071407    
   6.00191280E-02   12.7157555       11.5886765    
   7.00191259E-02   12.7615557       11.4638815    
   8.00191239E-02   12.8066483       11.4237900    
   9.00191218E-02   13.3144827       11.9091311    
  0.100019120       13.1208105       11.7517500    
  0.110019118       12.8727436       11.6174240    
  0.120019116       13.5728350       12.3371429    
  0.130019113       13.4413757       12.2126894    
  0.140019119       12.7974730       11.6453753    
  0.150019124       12.6664028       11.5010805    
  0.160019130       12.6280975       11.4393225    
  0.170019135       12.5640402       11.4458675    
  0.180019140       12.7207003       11.5684471    
  0.190019146       13.0971184       11.8163776    
  0.200019151       13.0494480       11.7975082    
  0.210019156       12.7682190       11.6059628    
  0.220019162       12.6986866       11.6396761    
  0.230019167       12.5303068       11.4286089    
  0.240019172       12.9085999       11.7103615    
  0.250019163       13.3088570       12.0935440    
  0.260019153       13.1970453       11.8063545    
  0.270019144       13.0827923       11.7359715    
  0.280019134       13.2333317       11.8981075    
  0.290019125       13.3572016       11.9486752    
  0.300019115       13.3640556       11.9974003    
  0.310019106       12.7167645       11.4123154    
  0.320019096       12.1903286       10.9948769    
  0.330019087       12.6428862       11.3498354    
  0.340019077       12.7914505       11.5408154    
  0.350019068       12.3229256       11.2401047    
  0.360019058       12.4961538       11.4254732    
  0.370019048       12.8303490       11.6779804    
  0.380019039       12.3291979       11.1785307    
  0.390019029       12.4596329       11.2798452    
  0.400019020       12.7994699       11.4387360    
  0.410019010       12.8409214       11.4887619    
  0.420019001       13.0300064       11.7509317    
  0.430018991       12.3835192       11.1447792    
  0.440018982       12.3190622       11.2104139    
  0.450018972       12.5658092       11.5066757    
  0.460018963       12.0302849       11.0165644    
  0.470018953       12.1012487       10.8873606    
  0.480018944       12.4133873       11.1608582    
  0.490018934       12.2196074       11.0841866    
  0.500018954       11.8831511       10.7674360    
  0.510018945       12.1484795       10.9882708    
  0.520018935       12.1492758       10.9901228    
  0.530018926       11.7584267       10.7759981    
  0.540018916       11.6491232       10.6241188    
  0.550018907       11.4304829       10.4152842    
  0.560018897       11.4543667       10.4622622    
  0.570018888       11.4253445       10.4843836    
  0.580018878       11.6492033       10.5421295    
  0.590018868       11.2669067       10.0818968    
  0.600018859       10.9696255       10.0246859    
  0.610018849       11.6895351       10.7259560    
  0.620018840       11.6090374       10.5506487    
  0.630018830       11.0039549       9.88607311    
  0.640018821       11.0742464       9.90546894    
  0.650018811       11.5454531       10.4704151    
  0.660018802       11.3370485       10.3447800    
  0.670018792       10.8173294       9.89403343    
  0.680018783       10.6798038       9.82409191    
  0.690018773       11.2805214       10.3005075    
  0.700018764       11.9821777       10.8216047    
  0.710018754       11.7625360       10.6357384    
  0.720018744       11.4537334       10.4260769    
  0.730018735       11.2860870       10.2561159    
  0.740018725       10.7526875       9.77013969    
  0.750018716       10.6091423       9.63484669    
  0.760018706       10.7620716       9.72852993    
  0.770018697       10.7898941       9.73676300    
  0.780018687       10.9414778       9.87013817    
  0.790018678       10.8670578       9.84554005    
  0.800018668       10.9350729       9.98283672    
  0.810018659       10.9488373       9.84248352    
  0.820018649       10.4788561       9.43888664    
  0.830018640       10.4760742       9.56798458    
  0.840018630       10.4755564       9.48767662    
  0.850018620       10.5857897       9.62591648    
  0.860018611       10.7531652       9.79402637    
  0.870018601       10.0183563       9.08114147    
  0.880018592       9.47439480       8.63567352    
  0.890018582       9.97250080       9.07750034    
  0.900018573       10.3136406       9.43040180    
  0.910018563       10.0990725       9.22677898    
  0.920018554       10.1174784       9.22975159    
  0.930018544       10.1110849       9.19799519    
  0.940018535       9.85814190       8.95197773    
  0.950018525       9.71136951       8.82584286    
  0.960018516       9.84192944       8.95352936    
  0.970018506       9.99662876       9.11111736    
  0.980018497       9.69114685       8.79677391    
  0.990018487       9.60005093       8.68853855    
   1.00001848       9.66385460       8.75095654    
   1.01001847       9.91158390       8.98415756    
   1.02001846       9.89536381       9.02872467    
   1.03001845       9.62046814       8.70132637    
   1.04001844       9.63794041       8.73378372    
   1.05001843       9.08571053       8.35422897    
   1.06001842       8.73314667       7.97345209    
   1.07001841       9.15977192       8.29170513    
   1.08001840       9.29396915       8.40877724    
   1.09001839       9.14079189       8.28663731    
   1.10001838       8.84842014       8.00468731    
   1.11001837       8.54432869       7.77207279    
   1.12001836       8.73175812       8.01253128    
   1.13001835       8.87679577       8.16035557    
   1.14001834       8.45476341       7.71373558    
   1.15001833       8.29193115       7.49275637    
   1.16001832       8.76475525       7.95308208    
   1.17001832       8.66036701       7.95194626    
   1.18001831       8.73037624       7.96978378    
   1.19001830       8.84386158       8.03732395    
   1.20001829       8.85620594       8.06457138    
   1.21001828       9.25620270       8.33435345    
   1.22001827       8.81716919       7.98191977    
   1.23001826       8.14934158       7.43259382    
   1.24001825       8.04954815       7.28460217    
   1.25001824       8.09321976       7.36457062    
   1.26001823       8.15426445       7.50017548    
   1.27001822       8.39413261       7.71474171    
   1.28001821       8.54209614       7.83370209    
   1.29001820       8.23622322       7.58366728    
   1.30001819       7.90513039       7.22001600    
   1.31001818       7.97664452       7.26145315    
   1.32001817       8.10402584       7.37391424    
   1.33001816       7.89947128       7.19515133    
   1.34001815       7.80984354       7.11121941    
   1.35001814       7.86125135       7.19945669    
   1.36001813       7.86898756       7.18672323    
   1.37001812       7.70642376       6.93548250    
   1.38001812       7.54675198       6.84022141    
   1.39001811       7.54964972       6.88339472    
   1.40001810       7.84533310       7.10480070    
   1.41001809       7.99172068       7.22647667    
   1.42001808       7.36432266       6.73637247    
   1.43001807       7.10740185       6.52102613    
   1.44001806       7.54831076       6.85102415    
   1.45001805       7.68256474       6.94177389    
   1.46001804       7.43592501       6.78266716    
   1.47001803       7.14350796       6.59648657    
   1.48001802       7.27371836       6.65231180    
   1.49001801       7.36487627       6.73748016    
   1.50001800       7.18949223       6.59813118    
   1.51001799       7.36032391       6.70567465    
   1.52001798       7.30005550       6.65648603    
   1.53001797       7.10768318       6.52336836    
   1.54001796       7.13114595       6.51946497    
   1.55001795       7.07910824       6.45815134    
   1.56001794       7.08999157       6.47953844    
   1.57001793       6.94169521       6.30647659    
   1.58001792       6.67569542       6.03870153    
   1.59001791       6.72255325       6.08756495    
   1.60001791       6.93203068       6.28121853    
   1.61001790       6.99765635       6.31773281    
   1.62001789       7.01399231       6.31487846    
   1.63001788       6.92964697       6.24049044    
   1.64001787       6.59271812       5.97406244    
   1.65001786       6.46410513       5.87895966    
   1.66001785       6.43594122       5.84684420    
   1.67001784       6.42685986       5.79421139    
   1.68001783       6.45374918       5.78920794    
   1.69001782       6.43616104       5.80482388    
   1.70001781       6.40167856       5.81354380    
   1.71001780       6.49142933       5.91688681    
   1.72001779       6.48626423       5.92848158    
   1.73001778       6.49686527       5.91578722    
   1.74001777       6.50475407       5.87207127    
   1.75001776       6.21126175       5.71248770    
   1.76001775       6.25428343       5.71655035    
   1.77001774       6.13668680       5.47353601    
   1.78001773       5.87768030       5.31729317    
   1.79001772       5.90779972       5.44064999    
   1.80001771       6.14461374       5.63661098    
   1.81001770       6.24702501       5.70296049    
   1.82001770       6.14997768       5.59799385    
   1.83001769       5.89544535       5.38884020    
   1.84001768       5.80992699       5.33965111    
   1.85001767       5.70371056       5.22026205    
   1.86001766       5.54769754       5.09207630    
   1.87001765       5.54728985       5.12365913    
   1.88001764       5.47499609       5.03918123    
   1.89001763       5.55336714       5.05835438    
   1.90001762       5.36506701       4.89476490    
   1.91001761       5.18978596       4.79141235    
   1.92001760       5.36640453       4.95959330    
   1.93001759       5.32268476       4.89150763    
   1.94001758       5.44835520       4.95515203    
   1.95001757       5.50871420       5.00286865    
   1.96001756       5.34153843       4.86422634    
   1.97001755       5.51377439       5.02463007    
   1.98001754       5.41501188       4.96191788    
   1.99001753       4.99817371       4.58139181    
   2.00001764       5.08998871       4.66195393    
   2.01001763       5.24685478       4.83028412    
   2.02001762       5.14844894       4.74764538    
   2.03001761       5.01620960       4.63727713    
   2.04001760       4.92804861       4.56910706    
   2.05001760       4.95223236       4.53350401    
   2.06001759       4.88170576       4.46927738    
   2.07001758       4.82674313       4.44469452    
   2.08001757       4.85997248       4.47819376    
   2.09001756       4.95077515       4.54937315    
   2.10001755       4.97698212       4.55058193    
   2.11001754       4.94589043       4.52379513    
   2.12001753       4.84651423       4.46169806    
   2.13001752       4.90215015       4.50130892    
   2.14001751       4.84969568       4.45567465    
   2.15001750       4.67248392       4.32032537    
   2.16001749       4.70758772       4.33635950    
   2.17001748       4.64134693       4.29732990    
   2.18001747       4.57964420       4.22394228    
   2.19001746       4.57503271       4.18688297    
   2.20001745       4.50028372       4.09356260    
   2.21001744       4.47567654       4.08561897    
   2.22001743       4.44518518       4.09764099    
   2.23001742       4.35209274       3.99921179    
   2.24001741       4.32967901       3.99615526    
   2.25001740       4.28446054       3.93343806    
   2.26001740       4.17218256       3.82376075    
   2.27001739       4.16704464       3.86584020    
   2.28001738       4.17182016       3.86586142    
   2.29001737       4.12481546       3.82196975    
   2.30001736       4.16113615       3.85235381    
   2.31001735       4.01096439       3.70805168    
   2.32001734       4.04529762       3.74709654    
   2.33001733       4.10827255       3.80889201    
   2.34001732       3.97392821       3.70873642    
   2.35001731       4.01045322       3.72569132    
   2.36001730       4.14488602       3.82862258    
   2.37001729       4.09897280       3.80928206    
