-2.3155746 4.1787767
-2.315352 6.293747
-2.3148682 3.1202259
-2.3102026 5.13029
-2.3089015 4.5833297
-2.3059258 4.2047033
-2.3022754 3.0478933
-2.299351 4.3726955
-2.2970707 3.3087926
-2.2945127 8.8825645
-2.2902875 5.9363308
-2.2896361 4.2192078
-2.2865593 2.8093727
-2.2824974 2.4163706
-2.2813482 3.7274921
-2.2787952 5.5427294
-2.2760525 7.3470602
-2.2697008 4.4297638
-2.2691429 3.1892431
-2.2621203 7.0925522
-2.2599447 2.8405647
-2.2576072 3.5136797
-2.2503414 6.2661109
-2.2444682 6.7217665
-2.2426331 2.8991327
-2.2425642 5.6282062
-2.240557 1.3598065
-2.2398689 5.9787626
-2.2389748 4.9998984
-2.2387228 3.7720199
-2.2382636 2.3020053
-2.2380645 3.0182691
-2.2368901 3.338655
-2.2340314 2.6492364
-2.2281084 4.3239469
-2.2228813 4.0948152
-2.2227311 3.6771526
-2.2220533 5.5571761
-2.2207832 3.9204054
-2.2141931 3.5313077
-2.2117765 2.6484699
-2.2113609 3.2243753
-2.2096498 8.1397676
-2.2056906 2.1761484
-2.2043354 4.0180039
-2.2020712 5.5850234
-2.1967595 1.6300752
-2.1957827 3.3157945
-2.1919997 6.1557875
-2.1906745 5.8701611
-2.1887565 3.3094463
-2.1848836 2.9433425
-2.1846869 5.2072797
-2.1821501 3.2592168
-2.1812329 3.6724227
-2.17484 4.2756929
-2.1742427 3.2748864
-2.1737735 3.4563689
-2.1724887 3.1905704
-2.172086 5.6661921
-2.1718247 2.7624924
-2.1695311 3.2177684
-2.1686218 2.3071775
-2.1676729 4.9741979
-2.1658402 3.8476231
-2.1654811 5.7644525
-2.159935 3.3386071
-2.1585171 3.4250252
-2.1575804 3.9545436
-2.1569452 5.1911812
-2.156837 5.8394923
-2.1542611 2.4862397
-2.1508412 5.4586024
-2.1485324 3.8129044
-2.1476882 3.4100854
-2.1367607 4.9412909
-2.1355918 5.7575183
-2.1338284 2.8998356
-2.1313474 3.8145807
-2.1290686 7.3465385
-2.1280899 4.5596209
-2.1275873 6.8777332
-2.1258171 4.4707885
-2.1226156 4.1580253
-2.118504 3.9426136
-2.1173973 5.5233603
-2.1137011 3.2192953
-2.1132212 6.7968144
-2.1130037 2.5036309
-2.109915 6.3973927
-2.1082425 7.0497298
-2.1079638 2.7191417
-2.1068203 5.7555847
-2.1014731 3.1799188
-2.0997427 6.7889886
-2.0933814 2.9055462
-2.0928385 3.7502377
-2.0880115 4.6434712
-2.0839441 4.8623295
-2.0797782 3.5741355
-2.0789678 2.9089575
-2.0782857 5.220449
-2.0780151 5.4069991
-2.0775313 4.1990828
-2.0760012 5.3708639
-2.0736127 7.8214383
-2.0735185 10.11102
-2.0722542 4.7095003
-2.0689609 14.059956
-2.0637481 3.8807147
-2.0625062 2.8369398
-2.0604994 10.017631
-2.0581226 2.1662261
-2.0579598 3.8910055
-2.0568469 3.727988
-2.0525513 5.5102234
-2.0476184 8.7212906
-2.0455713 4.1306295
-2.0368922 6.3183465
-2.0361118 3.9261439
-2.0351627 6.2662959
-2.0340261 3.7261136
-2.033493 4.1762643
-2.0323041 5.4523449
-2.0300708 4.738627
-2.0263188 3.9100168
-2.0168448 14.315991
-2.015517 4.5861087
-2.0130322 5.8488049
-2.0054271 5.3674159
-2.0042532 2.818305
-2.0001278 5.6060567
-1.9924594 5.767911
-1.9922651 5.653738
-1.992046 5.5173216
-1.991328 5.6590161
-1.9903313 3.5618563
-1.9858991 10.540397
-1.9842664 4.9456477
-1.9804555 8.7852049
-1.9784375 4.3746448
-1.9780157 2.3641257
-1.9779226 3.7291093
-1.9736534 2.9792218
-1.9668142 2.7107275
-1.9601525 2.3371932
-1.9591804 4.6542993
-1.9488374 2.3787708
-1.9479944 6.4067974
-1.9398077 4.9616137
-1.9297394 6.5272803
-1.9284593 6.7580628
-1.9277302 3.5949869
-1.9267131 5.0896797
-1.9265546 2.3190446
-1.9264938 3.0497775
-1.9241948 2.2169859
-1.9228277 7.970345
-1.9228228 3.8466048
-1.9219806 3.5645928
-1.9212195 4.8714619
-1.9205891 8.1690826
-1.9172257 2.3738003
-1.913235 3.1186318
-1.910393 6.476006
-1.9101413 3.6348619
-1.9081765 5.7574677
-1.9055491 4.1582689
-1.9042342 2.6078587
-1.8942872 2.7138858
-1.8932002 6.510745
-1.8868014 7.200942
-1.8840667 3.6894522
-1.880468 9.1930351
-1.8786956 6.6255198
-1.8682944 2.6771159
-1.8668979 2.9542754
-1.8664851 5.1096015
-1.8643305 5.2682385
-1.8585921 3.9754791
-1.8542953 2.61586
-1.8518392 4.2574453
-1.8489516 8.8583527
-1.8453894 3.8848262
-1.8447281 3.4697735
-1.8325938 3.8776248
-1.832072 5.1907721
-1.8314596 3.0843458
-1.8296087 9.599206
-1.8246751 6.352118
-1.823855 6.2907143
-1.8224999 5.5102563
-1.8211968 5.9308195
-1.821136 3.0187755
-1.8185354 6.1578755
-1.816347 4.6475768
-1.8137891 8.3637476
-1.8108598 11.071477
-1.8081182 3.2149138
-1.807077 4.7557054
-1.8066606 4.2290864
-1.8034705 6.7555547
-1.7997272 11.822571
-1.7992586 7.1396694
-1.7945894 6.4956841
-1.7932147 8.0503807
-1.7913481 8.0028019
-1.7906275 4.5274219
-1.7832587 10.259587
-1.7803386 3.7122598
-1.7774953 9.1353388
-1.7758452 4.7923279
-1.7668608 5.8873777
-1.7658163 3.288203
-1.7653656 9.3868494
-1.7627144 3.6939287
-1.7604969 6.0910864
-1.7596169 11.049982
-1.7590334 5.9109302
-1.7579012 4.7893166
-1.7487757 7.1137991
-1.7474499 4.0752544
-1.7459153 5.6969013
-1.7329082 8.5128908
-1.7324995 3.6072066
-1.7315323 9.5167799
-1.7297943 6.47929
-1.7290421 3.5180683
-1.7216358 6.7226763
-1.7214334 9.6537838
-1.7212747 3.7446055
-1.7209531 8.7200441
-1.7181032 7.6935134
-1.7175684 5.2325325
-1.7171774 2.4361484
-1.7116252 2.0824399
-1.7109181 5.9855504
-1.7099235 8.7492371
-1.6998334 6.6977091
-1.6992446 7.555933
-1.6929441 7.5142426
-1.6898985 4.5573697
-1.689058 3.9750349
-1.6800067 2.8416162
-1.6749574 7.1526551
-1.6722715 11.56511
-1.6720548 5.5038643
-1.6700417 6.4379768
-1.6650494 11.710329
-1.6639085 4.8309326
-1.6637967 5.5281568
-1.6628226 4.5955625
-1.6623111 8.3236246
-1.6581107 7.5719919
-1.6553567 12.07732
-1.6551442 7.3087649
-1.6518254 5.3134694
-1.6460109 11.763288
-1.6414526 7.1518421
-1.6380819 9.2329607
-1.632019 3.308604
-1.6274144 9.1027203
-1.6236188 7.2254238
-1.6225997 2.3988993
-1.6188719 17.684156
-1.6185728 2.0737393
-1.6176183 5.0522924
-1.6167979 5.6770105
-1.6147238 15.146876
-1.6144017 15.850984
-1.6143054 10.455195
-1.6047572 7.9534497
-1.6025511 13.041961
-1.5996693 6.0072713
-1.5987408 5.492703
-1.5952172 8.9714613
-1.5916684 6.2168169
-1.5906133 9.5892105
-1.5871048 7.2967429
-1.5830146 4.3633866
-1.5756707 6.9264693
-1.5755929 5.4685817
-1.5716653 5.1760211
-1.5648906 4.0161886
-1.5637228 12.751891
-1.5604607 5.9173393
-1.5536942 7.268105
-1.5536339 3.3382907
-1.5521516 5.1940589
-1.55208 5.6419573
-1.5514168 14.979501
-1.5514133 7.3724227
-1.5505779 5.6673183
-1.5501266 4.9757814
-1.5499589 4.3851285
-1.5487772 6.892108
-1.5442389 5.4529228
-1.5423498 3.9380119
-1.5410314 3.3819144
-1.5405674 2.4234657
-1.5375044 8.8606949
-1.5356487 5.4653688
-1.5350189 2.5479426
-1.5324198 5.5234322
-1.5314515 3.0710669
-1.5302172 7.8517761
-1.5296233 6.7215352
-1.5257137 8.429822
-1.5217285 4.835268
-1.5194933 4.4606514
-1.5172167 2.6489134
-1.5139999 5.2286153
-1.5079366 10.710949
-1.5064962 6.5766921
-1.5045086 3.6853156
-1.5031711 6.707221
-1.5025907 8.4742937
-1.496474 6.908442
-1.4962891 7.660213
-1.4962633 10.358022
-1.4958342 4.1303978
-1.4901638 4.2348704
-1.4816839 10.801581
-1.4804143 4.1226177
-1.4765221 3.821595
-1.4725792 7.2947831
-1.4672012 9.1013718
-1.4669049 5.8186169
-1.4667367 5.4600754
-1.463057 9.5468817
-1.4628074 14.722543
-1.4609953 7.7494721
-1.460798 5.0815253
-1.456805 5.2413039
-1.4549313 8.5493908
-1.4522867 13.408579
-1.4434474 4.5229607
-1.4295889 3.2261829
-1.4292787 7.8283615
-1.4292132 3.3838167
-1.4283135 5.5690479
-1.4221904 8.5625925
-1.4213457 17.500677
-1.4179349 6.7819357
-1.4124832 2.9112341
-1.4123412 6.2164817
-1.411969 1.8869237
-1.4056423 9.3171282
-1.4017602 9.1979809
-1.401708 4.7952819
-1.3960589 2.7069616
-1.3890532 6.6507182
-1.388708 4.8661609
-1.387705 16.869604
-1.3872467 8.5038385
-1.3846202 5.0754747
-1.3838415 7.352037
-1.381635 8.5144882
-1.3809107 10.616977
-1.3795656 4.1651502
-1.3752506 13.259026
-1.3748088 8.1990166
-1.3738421 8.5303564
-1.3685839 5.6191087
-1.364045 3.4398184
-1.3599123 8.3619413
-1.356074 9.305769
-1.3458507 5.1742611
-1.34305 7.1545095
-1.3407574 11.838103
-1.340342 15.701589
-1.3357221 13.366385
-1.3339901 8.649909
-1.333906 11.255516
-1.3325407 8.2040777
-1.3278903 13.271759
-1.3263601 7.152225
-1.3241122 4.3769612
-1.3201787 10.912768
-1.3193277 3.012414
-1.3173091 10.49639
-1.3173066 5.8676114
-1.3157088 5.3100343
-1.3150973 5.8846216
-1.3145863 7.5166678
-1.3124164 17.283405
-1.3093208 7.0452824
-1.3072844 5.5894065
-1.3045746 9.0985107
-1.3042043 6.6966243
-1.3005359 5.469234
-1.2983753 5.1675382
-1.2903774 11.03735
-1.2828878 6.3119798
-1.2803316 8.4092884
-1.2802312 9.725627
-1.2797129 7.0968967
-1.2781315 8.4078903
-1.276295 8.0547752
-1.2752526 5.3219242
-1.2750005 7.6538401
-1.2654868 13.041311
-1.2595319 6.5115752
-1.2562818 9.6224461
-1.2553276 6.126471
-1.2525854 4.8990283
-1.250086 7.2780037
-1.248022 5.7559652
-1.2453912 9.7340765
-1.2446107 5.6662741
-1.2441443 8.9435196
-1.240815 10.969417
-1.2396159 15.542105
-1.2377077 2.8720913
-1.2376568 17.234938
-1.2363176 4.1726856
-1.2356671 14.846733
-1.2316878 11.25084
-1.2315999 5.8212042
-1.2269865 9.32094
-1.225245 13.756571
-1.2245131 6.6654773
-1.2221127 17.960251
-1.2197715 15.228556
-1.2144305 2.8149982
-1.205173 5.9549823
-1.2048245 11.320431
-1.2043773 7.5538673
-1.2040214 12.457889
-1.2020334 7.8965216
-1.1995707 7.9792571
-1.1967036 3.5512171
-1.1934088 3.9601207
-1.1905996 8.5638514
-1.1830277 6.4893556
-1.177305 10.526252
-1.1709663 7.4037967
-1.1586591 6.6109118
-1.1567907 6.0048389
-1.155932 10.615584
-1.1552875 2.9413848
-1.1459117 9.763093
-1.1458252 7.4050632
-1.1411289 6.1770668
-1.140856 5.5458551
-1.1390923 9.511322
-1.1389412 10.115882
-1.1376649 9.2841368
-1.1352307 11.416744
-1.1324844 14.192399
-1.132058 7.2005162
-1.1284074 16.21435
-1.1264815 9.3508234
-1.1239275 5.0034075
-1.1232868 7.3397484
-1.1227828 5.9178672
-1.1219145 5.4203868
-1.1141381 3.0820191
-1.1127084 9.737751
-1.1091686 10.889587
-1.1089712 3.2888985
-1.107924 11.475506
-1.1026181 5.8413844
-1.1002607 8.7848043
-1.099015 6.0849619
-1.0909798 5.7447386
-1.0837835 6.3200278
-1.0818905 8.4453964
-1.0773635 13.84118
-1.076942 6.997191
-1.0732799 6.8055978
-1.0719432 5.3077393
-1.064464 14.00877
-1.0615842 6.3288927
-1.0614409 7.9828262
-1.0544156 4.0905457
-1.0448987 8.9898052
-1.0418215 13.107427
-1.0400448 8.4446449
-1.0351211 13.803832
-1.0338893 4.2207775
-1.033674 6.2148352
-1.031494 12.380331
-1.0259173 3.4506357
-1.0250435 13.681304
-1.0215622 5.6723289
-1.017776 6.1407437
-1.0171067 6.9317718
-1.0170995 15.916285
-1.0156707 16.845596
-1.011554 6.1861377
-0.99883544 9.2466316
-0.99811083 11.181179
-0.993155 6.5082002
-0.98638421 8.4868717
-0.98328126 12.267155
-0.97129846 4.3496475
-0.97123677 10.522313
-0.96950227 6.2757688
-0.96750552 5.0881128
-0.9668473 8.5697908
-0.96549106 7.6676827
-0.96339804 5.462357
-0.96115166 7.8084073
-0.95974946 3.8028033
-0.958821 8.1202726
-0.94869131 11.758277
-0.94483769 4.7076902
-0.94422311 8.7251415
-0.94395977 9.0990992
-0.93889993 4.5146713
-0.93874025 5.3529134
-0.93665254 6.5303125
-0.92688674 7.0640755
-0.92549306 11.805605
-0.92518008 6.8911271
-0.9248873 6.0832071
-0.91996151 10.781868
-0.9143793 13.78488
-0.90738982 8.1945667
-0.90662515 12.363696
-0.90090376 9.0955229
-0.89760083 11.019771
-0.8924796 15.800208
-0.88955951 11.088022
-0.87892801 6.6702418
-0.8773039 16.861275
-0.87581259 12.253078
-0.87254721 18.894512
-0.86149329 12.131181
-0.86035764 13.824278
-0.85548985 13.440356
-0.84877747 12.805027
-0.84840083 8.7509346
-0.84274739 7.9431181
-0.84164953 19.754559
-0.8411631 7.1106339
-0.84000927 14.820808
-0.82826746 4.4931884
-0.82207835 6.1865244
-0.81910485 11.548271
-0.81854433 9.2379437
-0.81806582 21.398493
-0.8170448 7.4093037
-0.8123759 6.7323775
-0.81098759 26.969557
-0.79891574 16.486528
-0.79807329 8.7537966
-0.79590416 11.843774
-0.79360974 11.298716
-0.79082674 14.97967
-0.78487563 7.5933671
-0.78438783 10.965053
-0.78147245 12.755539
-0.77254069 24.103069
-0.77134156 15.7104
-0.76145697 3.7423706
-0.76053459 19.413734
-0.7604537 5.6229372
-0.75973338 6.9536133
-0.7585426 12.954945
-0.75770116 10.654379
-0.75611347 10.076879
-0.75473654 8.7317715
-0.75382042 12.198877
-0.75279975 13.944333
-0.75043827 13.218739
-0.74314749 14.266508
-0.74056906 11.979971
-0.73628426 7.2935433
-0.735493 10.431352
-0.72849429 21.70569
-0.72065467 14.284677
-0.72039789 8.3708677
-0.71192241 6.5645514
-0.71186745 15.889144
-0.71175921 7.2175269
-0.7064985 9.9915152
-0.69867843 11.185482
-0.69124347 7.7216878
-0.69109023 12.410076
-0.69018579 7.9611897
-0.68800825 14.047171
-0.68236262 5.0632286
-0.68085361 16.848951
-0.67696595 14.039523
-0.67681825 9.9036713
-0.67492509 17.665714
-0.6736021 13.222555
-0.67318416 6.3244839
-0.67066312 11.985817
-0.67005831 17.988762
-0.66871875 14.161474
-0.66683251 6.5112381
-0.66410399 20.22427
-0.66350925 10.63686
-0.66147697 20.803608
-0.65537775 8.5607662
-0.64199472 6.684371
-0.64157742 7.2998271
-0.6371038 11.880176
-0.62941307 7.7247362
-0.62723774 2.8924027
-0.62682658 13.179794
-0.62513971 9.739831
-0.62367278 7.5909543
-0.62323892 5.5074859
-0.62217808 6.942771
-0.61691862 10.353872
-0.61601704 12.088137
-0.61439586 14.74749
-0.61368245 8.9603672
-0.61205769 6.6693578
-0.61197829 5.4461875
-0.61156428 7.6590004
-0.60748535 5.5291672
-0.60691828 16.435234
-0.60652012 6.8759084
-0.60179663 12.504307
-0.59777695 13.058104
-0.59162605 12.938086
-0.5909251 6.576139
-0.58061248 9.0738659
-0.57695299 23.110966
-0.57491422 8.948307
-0.57453996 30.23106
-0.57267457 12.342146
-0.56809646 16.109558
-0.56028169 10.425565
-0.55700988 13.560287
-0.55694097 13.650581
-0.55656403 8.7371817
-0.55063331 11.293619
-0.55015892 15.621836
-0.54221857 14.074682
-0.53993255 6.9386902
-0.53546852 25.525837
-0.53307951 12.535147
-0.5312447 10.129453
-0.52695602 21.707962
-0.52441907 16.118664
-0.52410632 7.1604757
-0.52311903 8.1114244
-0.52154261 11.099832
-0.51152599 18.72743
-0.50903445 5.8902626
-0.50755709 11.063027
-0.50668192 11.69511
-0.50066215 8.0667705
-0.49878421 17.772741
-0.49854907 16.907957
-0.49611846 9.5226622
-0.49192137 12.955841
-0.49078551 13.64049
-0.48166478 5.3454938
-0.47868493 14.193294
-0.47687286 8.4561997
-0.47399539 20.569958
-0.47367883 4.1585212
-0.47234646 6.3146353
-0.46786705 12.055741
-0.46641994 17.370304
-0.46303624 12.313814
-0.45854056 6.4395709
-0.45665464 13.621313
-0.45510677 7.4623919
-0.4540363 13.940192
-0.44862342 11.955957
-0.44857857 5.5334926
-0.44683036 7.5964537
-0.44536945 4.7756262
-0.4438197 8.3400669
-0.43705615 10.969945
-0.43617222 9.8331652
-0.43584347 9.9961224
-0.43400675 3.6945248
-0.43136603 19.043894
-0.42971656 7.2320275
-0.42497939 5.1387124
-0.42104721 7.0263629
-0.4208144 14.760011
-0.41637534 19.239439
-0.40458989 9.8595781
-0.39598563 11.007641
-0.39590225 8.8370304
-0.38677624 9.1034374
-0.38379988 15.83137
-0.38028285 5.6121745
-0.37246355 4.5915556
-0.37214032 8.5109796
-0.37183929 13.959745
-0.37115479 7.5963955
-0.36021516 14.306245
-0.35808554 14.017602
-0.35124043 29.081953
-0.35097489 14.790453
-0.34361759 28.342384
-0.33976337 7.5035715
-0.33124521 13.717494
-0.33021754 10.545245
-0.32849059 9.3721113
-0.32512656 7.7749801
-0.32266763 14.232557
-0.31939933 12.029665
-0.31402218 12.458612
-0.31360361 13.530073
-0.30648708 16.696316
-0.30494389 9.8096857
-0.29298359 21.050096
-0.28859565 5.0581751
-0.28602254 7.7747669
-0.28242597 7.6783185
-0.28228396 28.833876
-0.2798512 7.3526573
-0.27752981 10.647202
-0.27687013 12.534008
-0.27614573 6.2403207
-0.27451524 6.4850507
-0.27210882 3.8630815
-0.27071604 7.9807439
-0.26307756 7.7820735
-0.26195443 6.3450532
-0.26189819 12.553657
-0.26115024 7.975842
-0.26072851 6.0976129
-0.26072219 8.4526348
-0.25896022 11.362133
-0.25841558 15.447658
-0.25049329 9.777791
-0.24905756 9.7424078
-0.246584 16.105085
-0.24655628 8.2001696
-0.24461696 9.4782219
-0.24131669 11.784331
-0.23005831 11.004516
-0.22518584 14.920312
-0.22451705 6.5700712
-0.22422521 12.479349
-0.21757829 6.0384917
-0.21688031 22.538158
-0.21447773 16.185135
-0.21401472 13.413975
-0.21386236 4.9641867
-0.21190597 17.990133
-0.2109908 13.685862
-0.21005817 6.1865897
-0.20473003 17.420818
-0.20414606 8.6783018
-0.19974384 5.4321151
-0.19540179 10.879892
-0.19472453 6.3094969
-0.19418049 9.8177576
-0.19086044 20.065491
-0.19003174 9.3947926
-0.18660261 16.718651
-0.18498768 18.593552
-0.17630969 11.291705
-0.16796888 3.9880133
-0.16581915 6.5180221
-0.16551408 27.63199
-0.16250436 8.4498949
-0.15828826 14.458052
-0.15361092 15.218061
-0.15040673 4.0426159
-0.14793563 25.111113
-0.14547069 11.270693
-0.14391337 9.8213711
-0.14322996 10.864969
-0.13679044 13.432511
-0.13533273 10.80166
-0.13452864 12.834414
-0.13390409 11.924005
-0.13344353 10.541926
-0.13250077 24.84721
-0.12809764 8.0421658
-0.12505834 9.1382341
-0.12394439 21.932436
-0.11559895 14.276429
-0.11427484 19.0193
-0.10549381 29.688238
-0.10482917 18.411781
-0.10339152 10.868805
-0.099863365 14.13738
-0.099640973 19.682129
-0.092154853 19.947451
-0.086971574 8.1100378
-0.081349648 4.1975193
-0.077870019 10.403781
-0.067526892 11.423955
-0.062606722 8.680212
-0.061912902 10.255838
-0.061482523 9.3775635
-0.055243261 11.134873
-0.051454652 11.762226
-0.050037067 23.284498
-0.047288798 19.569622
-0.047247466 11.308813
-0.047113087 16.538761
-0.041369688 10.848885
-0.040346265 11.499221
-0.036800657 4.8758492
-0.033643868 13.689532
-0.032762084 9.7755842
-0.029170651 9.7094946
-0.028665662 6.6615858
-0.0189659 10.896656
-0.013752065 27.940233
-0.002061011 21.881075
0.00029069782 18.186258
0.0059238318 8.8334389
0.0062245522 13.050419
0.010385268 9.8984995
0.011418776 17.384439
0.013254961 6.9224505
0.020421682 16.469643
0.021000883 19.418165
0.022426901 17.115433
0.025992483 11.547859
0.034060266 24.404232
0.03408457 12.889918
0.034901619 15.537603
0.048841253 18.547964
0.04914584 26.952455
0.052526325 17.905968
0.057816148 10.151196
0.066342637 23.31563
0.069143005 10.280642
0.072960578 18.411011
0.074589692 9.1333294
0.077310927 4.2488151
0.07882496 11.222489
0.083548807 20.368122
0.085621133 5.7372866
0.087859862 9.4915505
0.094563551 13.724171
0.095590316 10.284109
0.097087659 9.4057417
0.1018372 10.25194
0.10493463 5.0081983
0.10637507 9.0372648
0.10961933 10.874434
0.11018859 19.109438
0.11107847 7.2775383
0.11397702 11.107835
0.11926678 12.086245
0.12546814 11.140019
0.12862606 9.3271322
0.13690995 24.546198
0.138335 5.9645028
0.14167129 10.456963
0.14191933 6.9037738
0.14452981 29.597778
0.14646645 22.599674
0.15166375 4.7502956
0.15497385 24.456099
0.15528944 15.925952
0.15735887 12.285764
0.16388536 7.6062427
0.16601275 7.0989552
0.16944055 12.684538
0.171647 13.110855
0.18037325 5.6465745
0.18159966 13.108649
0.18176131 9.8248854
0.18390149 23.079275
0.18833485 6.8456631
0.19191581 6.9646559
0.19977659 12.119345
0.20473121 7.3435712
0.20576891 11.353444
0.20614733 7.445652
0.20632178 11.373335
0.20841672 12.170954
0.21024789 17.383755
0.21223792 18.865025
0.21274011 15.373074
0.2226508 5.1177702
0.22291055 5.631135
0.22319265 7.6889791
0.23571293 9.7192383
0.23823291 12.904829
0.23824523 15.532631
0.23990291 10.175134
0.24026214 4.7843442
0.25054327 14.786481
0.25120503 14.47558
0.26201716 16.886751
0.27063185 23.870415
0.27520579 19.993652
0.27722734 18.634138
0.28097659 8.0729666
0.28272459 16.49667
0.28565174 15.58767
0.28584123 23.445677
0.28654289 13.514416
0.28778499 11.475114
0.30649713 8.1023006
0.3085027 16.06311
0.31704125 5.233551
0.31836522 6.7262397
0.31953108 11.848127
0.32183698 13.984827
0.32546157 11.099997
0.32549718 24.189735
0.33155957 24.722082
0.3343735 13.839164
0.3369028 14.133857
0.33855352 14.492213
0.33988088 5.4517131
0.34290075 7.3607454
0.34395197 10.164481
0.34605086 4.8017259
0.35061884 21.13459
0.35201332 10.913751
0.35305205 13.669844
0.35319334 20.871746
0.35323173 13.109102
0.35403344 5.2581072
0.35427144 20.614618
0.35602379 10.937009
0.36218923 19.907423
0.36403108 11.448181
0.3697857 17.339449
0.37044713 14.573874
0.37422991 21.535726
0.3742924 10.952685
0.37456441 9.3375072
0.37702161 11.034679
0.37890098 9.4527845
0.3847898 13.51318
0.3863326 10.282723
0.38651004 17.714016
0.38838863 11.583785
